CountryName,CountryCode,RegionName,RegionCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,number_of_cases_each_day,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
United Kingdom,GBR,England,UK_ENG,20200513,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,1,1,0,0,,,,187980,2879,29064,61.11,61.11,70.24,70.24,59.52,59.52,52.78,52.78,100,100,-68,-23,6,-62,-61,25
United Kingdom,GBR,England,UK_ENG,20200514,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,1,1,0,0,,,,190191,2211,29367,61.11,61.11,70.24,70.24,59.52,59.52,52.78,52.78,100,100,-67,-21,28,-61,-61,23
United Kingdom,GBR,England,UK_ENG,20200515,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,1,1,0,0,,,,192323,2132,29647,61.11,61.11,70.24,70.24,59.52,59.52,52.78,52.78,100,100,-69,-21,21,-60,-60,24
United Kingdom,GBR,England,UK_ENG,20200516,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,1,1,0,0,,,,194094,1771,29995,61.11,61.11,70.24,70.24,59.52,59.52,52.78,52.78,100,100,-74,-25,5,-58,-43,15
United Kingdom,GBR,England,UK_ENG,20200517,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,1,1,0,0,,,,195682,1588,30038,61.11,61.11,70.24,70.24,59.52,59.52,52.78,52.78,100,100,-74,-29,27,-55,-39,12
United Kingdom,GBR,England,UK_ENG,20200518,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,197898,2216,30172,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-63,-20,36,-59,-59,22
United Kingdom,GBR,England,UK_ENG,20200519,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,200486,2588,30619,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-64,-18,51,-57,-59,22
United Kingdom,GBR,England,UK_ENG,20200520,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,,2,1,2,1,0,0,,,,202840,2354,30878,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-64,-16,68,-56,-59,22
United Kingdom,GBR,England,UK_ENG,20200521,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,205114,2274,31098,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-64,-16,51,-58,-59,23
United Kingdom,GBR,England,UK_ENG,20200522,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,365208152.9,0,,,,206909,1795,31355,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-66,-18,14,-59,-58,24
United Kingdom,GBR,England,UK_ENG,20200523,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,208209,1300,31552,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-72,-23,-12,-59,-41,15
United Kingdom,GBR,England,UK_ENG,20200524,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,209409,1200,31914,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-71,-25,38,-52,-36,11
United Kingdom,GBR,England,UK_ENG,20200525,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,210786,1377,32000,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-64,-23,136,-60,-77,24
United Kingdom,GBR,England,UK_ENG,20200526,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,212245,1459,32105,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-60,-14,66,-55,-59,21
United Kingdom,GBR,England,UK_ENG,20200527,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,213857,1612,32501,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-61,-15,65,-55,-58,22
United Kingdom,GBR,England,UK_ENG,20200528,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,215427,1570,32816,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-60,-12,77,-55,-58,22
United Kingdom,GBR,England,UK_ENG,20200529,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,216798,1371,33062,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-62,-12,67,-53,-56,22
United Kingdom,GBR,England,UK_ENG,20200530,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,217795,997,33179,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-69,-16,48,-49,-31,12
United Kingdom,GBR,England,UK_ENG,20200531,3,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,218780,985,33218,61.11,61.11,70.24,70.24,61.9,61.9,55.56,55.56,100,100,-67,-19,67,-45,-26,9
United Kingdom,GBR,England,UK_ENG,20200601,2,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,220089,1309,33297,57.41,57.41,66.67,66.67,59.52,59.52,52.78,52.78,100,100,-56,-13,74,-51,-53,19
United Kingdom,GBR,England,UK_ENG,20200602,2,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,221443,1354,33525,57.41,57.41,66.67,66.67,59.52,59.52,52.78,52.78,100,100,-59,-15,78,-51,-54,19
United Kingdom,GBR,England,UK_ENG,20200603,2,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,222686,1243,33743,57.41,57.41,66.67,66.67,59.52,59.52,52.78,52.78,100,100,-62,-19,0,-57,-54,22
United Kingdom,GBR,England,UK_ENG,20200604,2,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,223830,1144,33855,57.41,57.41,66.67,66.67,59.52,59.52,52.78,52.78,100,100,-61,-17,19,-56,-54,22
United Kingdom,GBR,England,UK_ENG,20200605,2,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,224850,1020,34094,57.41,57.41,66.67,66.67,59.52,59.52,52.78,52.78,100,100,-63,-17,9,-56,-53,22
United Kingdom,GBR,England,UK_ENG,20200606,2,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,225571,721,34220,57.41,57.41,66.67,66.67,59.52,59.52,52.78,52.78,100,100,-70,-22,-17,-57,-33,14
United Kingdom,GBR,England,UK_ENG,20200607,2,1,2,1,2,1,4,1,1,1,1,1,0,,0,2,1,2,0,0,2,1,2,1,0,0,,,,226234,663,34269,57.41,57.41,66.67,66.67,59.52,59.52,52.78,52.78,100,100,-67,-23,22,-51,-28,10
United Kingdom,GBR,England,UK_ENG,20200608,2,1,2,1,2,1,4,1,1,1,1,1,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,227220,986,34313,62.96,62.96,73.81,73.81,63.1,63.1,56.94,56.94,100,100,-56,-17,44,-54,-52,19
United Kingdom,GBR,England,UK_ENG,20200609,2,1,2,1,2,1,4,1,1,1,1,1,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,228278,1058,34492,62.96,62.96,73.81,73.81,63.1,63.1,56.94,56.94,100,100,-58,-17,56,-53,-52,20
United Kingdom,GBR,England,UK_ENG,20200610,2,1,2,1,2,1,4,1,1,1,1,1,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,229362,1084,34635,62.96,62.96,73.81,73.81,63.1,63.1,56.94,56.94,100,100,-61,-19,-1,-58,-52,21
United Kingdom,GBR,England,UK_ENG,20200611,2,1,2,1,2,1,4,1,1,1,1,1,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,230283,921,34699,62.96,62.96,73.81,73.81,63.1,63.1,56.94,56.94,100,100,-59,-17,15,-58,-52,21
United Kingdom,GBR,England,UK_ENG,20200612,2,1,2,1,2,1,4,1,1,1,1,1,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,231219,936,34816,62.96,62.96,73.81,73.81,63.1,63.1,56.94,56.94,100,100,-61,-17,6,-57,-51,21
United Kingdom,GBR,England,UK_ENG,20200613,2,1,2,1,2,1,4,1,1,1,1,1,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,232004,785,34910,62.96,62.96,73.81,73.81,63.1,63.1,56.94,56.94,100,100,-65,-17,41,-49,-24,11
United Kingdom,GBR,England,UK_ENG,20200614,2,1,2,1,2,1,4,1,1,1,1,1,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,232749,745,34933,62.96,62.96,73.81,73.81,63.1,63.1,56.94,56.94,100,100,-63,-20,65,-46,-19,8
United Kingdom,GBR,England,UK_ENG,20200615,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,233688,939,34958,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-46,-14,63,-50,-50,18
United Kingdom,GBR,England,UK_ENG,20200616,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,234679,991,35064,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-50,-13,53,-51,-50,19
United Kingdom,GBR,England,UK_ENG,20200617,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,235591,912,35154,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-52,-14,34,-52,-50,19
United Kingdom,GBR,England,UK_ENG,20200618,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,236536,945,35214,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-54,-15,8,-56,-52,20
United Kingdom,GBR,England,UK_ENG,20200619,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,237346,810,35287,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-53,-11,20,-52,-50,19
United Kingdom,GBR,England,UK_ENG,20200620,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,237974,628,35354,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-57,-10,49,-43,-20,9
United Kingdom,GBR,England,UK_ENG,20200621,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,238525,551,35384,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-58,-17,37,-44,-14,7
United Kingdom,GBR,England,UK_ENG,20200622,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,239342,817,35397,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-45,-13,72,-49,-51,17
United Kingdom,GBR,England,UK_ENG,20200623,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,240070,728,35481,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-48,-10,90,-48,-51,17
United Kingdom,GBR,England,UK_ENG,20200624,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,240796,726,35555,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-49,-8,98,-47,-49,17
United Kingdom,GBR,England,UK_ENG,20200625,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,241434,638,35646,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-49,-6,102,-47,-49,17
United Kingdom,GBR,England,UK_ENG,20200626,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,242077,643,35722,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-51,-9,50,-48,-49,18
United Kingdom,GBR,England,UK_ENG,20200627,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,242579,502,35756,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-59,-15,-7,-49,-24,11
United Kingdom,GBR,England,UK_ENG,20200628,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,242990,411,35784,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-56,-19,22,-46,-17,8
United Kingdom,GBR,England,UK_ENG,20200629,2,1,2,1,2,1,4,1,1,1,0,,0,,2,2,1,2,0,0,2,1,2,1,0,0,,,,243656,666,35801,59.26,59.26,66.67,66.67,60.71,60.71,54.17,54.17,100,100,-45,-14,22,-50,-49,17
United Kingdom,GBR,England,UK_ENG,20200630,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,244226,570,35848,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-45,-12,34,-50,-48,17
United Kingdom,GBR,England,UK_ENG,20200701,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,244829,603,35938,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-47,-13,34,-49,-48,17
United Kingdom,GBR,England,UK_ENG,20200702,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,623467496.3,0,2,1,2,1,0,0,,,,245390,561,35969,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-47,-11,39,-49,-48,17
United Kingdom,GBR,England,UK_ENG,20200703,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,245928,538,36014,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-49,-12,20,-49,-47,18
United Kingdom,GBR,England,UK_ENG,20200704,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,246312,384,36041,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-51,-15,13,-41,-18,8
United Kingdom,GBR,England,UK_ENG,20200705,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,246851,539,36059,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-48,-18,53,-37,-14,6
United Kingdom,GBR,England,UK_ENG,20200706,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,247507,656,36070,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-36,-11,76,-43,-48,14
United Kingdom,GBR,England,UK_ENG,20200707,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,248065,558,36120,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-40,-12,52,-45,-48,16
United Kingdom,GBR,England,UK_ENG,20200708,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,,0,2,1,2,1,0,0,,,,248737,672,36172,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-42,-14,29,-47,-47,16
United Kingdom,GBR,England,UK_ENG,20200709,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,249418,681,36201,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-42,-12,38,-46,-47,16
United Kingdom,GBR,England,UK_ENG,20200710,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,249938,520,36235,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-41,-10,67,-40,-46,14
United Kingdom,GBR,England,UK_ENG,20200711,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,250371,433,36251,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-47,-12,69,-32,-14,6
United Kingdom,GBR,England,UK_ENG,20200712,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,250722,351,36260,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-43,-15,103,-27,-10,3
United Kingdom,GBR,England,UK_ENG,20200713,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,251411,689,36268,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-35,-11,71,-42,-48,14
United Kingdom,GBR,England,UK_ENG,20200714,3,0,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,252061,650,36310,64.35,64.35,71.43,71.43,63.99,63.99,57.99,57.99,100,100,-36,-11,73,-43,-48,15
United Kingdom,GBR,England,UK_ENG,20200715,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,252784,723,36334,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-33,-13,52,-47,-46,15
United Kingdom,GBR,England,UK_ENG,20200716,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,253423,639,36357,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-31,-10,85,-45,-45,14
United Kingdom,GBR,England,UK_ENG,20200717,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,3764384670,0,,,,253969,546,36382,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-33,-10,93,-41,-44,13
United Kingdom,GBR,England,UK_ENG,20200718,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,254436,467,36391,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-40,-13,61,-35,-14,5
United Kingdom,GBR,England,UK_ENG,20200719,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,254850,414,36401,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-35,-16,78,-32,-10,3
United Kingdom,GBR,England,UK_ENG,20200720,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,255602,752,36411,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-25,-9,114,-42,-48,13
United Kingdom,GBR,England,UK_ENG,20200721,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,256293,691,36436,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-28,-10,116,-43,-48,13
United Kingdom,GBR,England,UK_ENG,20200722,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,257043,750,36452,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-29,-11,89,-44,-46,14
United Kingdom,GBR,England,UK_ENG,20200723,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,257776,733,36461,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-30,-9,81,-45,-47,14
United Kingdom,GBR,England,UK_ENG,20200724,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,258489,713,36493,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-32,-12,95,-40,-46,13
United Kingdom,GBR,England,UK_ENG,20200725,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,258981,492,36508,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-40,-16,25,-37,-15,6
United Kingdom,GBR,England,UK_ENG,20200726,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,259496,515,36515,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-33,-17,78,-30,-9,3
United Kingdom,GBR,England,UK_ENG,20200727,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,260305,809,36518,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-29,-14,40,-46,-51,14
United Kingdom,GBR,England,UK_ENG,20200728,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,261086,781,36539,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-26,-10,100,-42,-48,14
United Kingdom,GBR,England,UK_ENG,20200729,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,262059,973,36568,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-25,-10,107,-41,-48,13
United Kingdom,GBR,England,UK_ENG,20200730,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,262914,855,36568,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-23,-7,120,-41,-48,13
United Kingdom,GBR,England,UK_ENG,20200731,2,1,2,1,2,1,4,0,1,1,1,0,1,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,263539,625,36582,62.5,62.5,71.43,71.43,62.8,62.8,56.6,56.6,100,100,-29,-11,120,-37,-48,11
United Kingdom,GBR,England,UK_ENG,20200801,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,264032,493,36593,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-36,-14,72,-30,-14,4
United Kingdom,GBR,England,UK_ENG,20200802,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,264544,512,36595,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-28,-15,93,-27,-9,2
United Kingdom,GBR,England,UK_ENG,20200803,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,265484,940,36596,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-15,-11,115,-39,-49,11
United Kingdom,GBR,England,UK_ENG,20200804,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,266403,919,36613,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-19,-13,89,-42,-49,13
United Kingdom,GBR,England,UK_ENG,20200805,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,267344,941,36625,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-16,-13,86,-43,-48,13
United Kingdom,GBR,England,UK_ENG,20200806,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,268324,980,36640,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-23,-10,120,-42,-48,12
United Kingdom,GBR,England,UK_ENG,20200807,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,269190,866,36645,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-28,-12,114,-39,-48,11
United Kingdom,GBR,England,UK_ENG,20200808,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,269826,636,36647,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-35,-14,92,-31,-13,3
United Kingdom,GBR,England,UK_ENG,20200809,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,270383,557,36652,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-28,-15,103,-27,-8,1
United Kingdom,GBR,England,UK_ENG,20200810,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,271733,1350,36669,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-11,-11,118,-40,-48,11
United Kingdom,GBR,England,UK_ENG,20200811,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,272961,1228,36680,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-13,-11,118,-41,-48,12
United Kingdom,GBR,England,UK_ENG,20200812,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,274052,1091,36695,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-14,-11,100,-42,-47,12
United Kingdom,GBR,England,UK_ENG,20200813,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,275070,1018,36713,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-24,-10,89,-43,-48,13
United Kingdom,GBR,England,UK_ENG,20200814,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,276113,1043,36723,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-26,-12,76,-39,-46,12
United Kingdom,GBR,England,UK_ENG,20200815,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,276758,645,36725,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-33,-15,50,-33,-13,4
United Kingdom,GBR,England,UK_ENG,20200816,2,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,277285,527,36728,66.2,66.2,76.19,76.19,65.18,65.18,59.38,59.38,100,100,-29,-18,52,-32,-10,3
